grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.006640625000000001,2.0022300838978895,691.957703923363,0.02996658815918075,0.10962237567132722,0.010529647804325604,0.0003250529647503693,0.09625376992973278,0.0002378498258693205,0.026106261863569343,7.369157143048258e-06,2.6690245020362797e-07,0.7569174058808321,0.0
0.00703125,2.0678505143266808,715.747497616733,0.029015639036593616,0.10530704425563969,0.01186863036497283,0.00043936133769832166,0.095048102241434,0.00025139463235646233,0.02907663711728529,6.909642500337261e-06,1.7589625480946343e-07,0.7580017445118583,0.0
0.007421875,2.1337694355736514,739.6905464666728,0.028119253585793307,0.10077011029315822,0.013289363540661233,0.0005828292122381675,0.09367035622898082,0.00027309302212755475,0.032350832982139824,6.4967929871418e-06,1.2211395021488552e-07,0.7590567958137568,0.0
0.0078125,2.1998908469350598,763.7389139910908,0.02727408210010498,0.0960238933090226,0.014784279522032213,0.0007578621414789828,0.09209927765826667,0.0003044141609178116,0.03595136846929285,6.1239217223987515e-06,9.248405335207065e-08,0.7600726883332072,5.9617734613865595e-15
0.008203125,2.2660912126473787,787.8337088733487,0.026477311650569255,0.09108952433921409,0.01634259427521922,0.0009657829899678732,0.09031940602396446,0.0003467071804077931,0.03988961856667448,5.784841034126332e-06,7.795595731804831e-08,0.7610405038275606,0.0
0.00859375,2.3322116262190287,811.9032673269526,0.025726654593298395,0.08599782200318437,0.01795008661125714,0.0012066364675320906,0.08832376350453394,0.00040104465563143383,0.04416235262898564,5.473934777853608e-06,7.269757362029265e-08,0.7619527474965238,0.0
0.0087890625,2.3651651524867936,823.8962229018257,0.025368208524821384,0.08340810176834527,0.01876571337617568,0.0013389241433116952,0.08724618108636484,0.00043294064445322336,0.04641702404696714,5.327473526225828e-06,7.222793105338615e-08,0.7623857152329248,0.0
0.008984375000000001,2.3980191912094195,835.8475751465711,0.025020651561674857,0.08079466075676595,0.01958683268780852,0.001479190454057649,0.08611270023892778,0.0004681511347578923,0.048751191673441524,5.186264519056581e-06,7.295951096500463e-08,0.7628020138302103,2.870850773194579e-16
0.009179687500000002,2.4307407641789722,847.7439008273685,0.024683834386784138,0.07816410609184682,0.020410753821055116,0.0016270547751055069,0.08492522196038588,0.0005066662953089954,0.05115974813551341,5.049750783313267e-06,7.463156130609916e-08,0.7632013245384318,7.914684003784761e-15
0.009375000000000001,2.4632942195884637,859.571006958978,0.024357627206741467,0.07552352422426163,0.021234636247137065,0.0017820658097309808,0.0836864292220257,0.000548447383448479,0.053636417329821204,4.91746303794982e-06,7.704792392270895e-08,0.763583485272613,0.0
0.0095703125,2.495641592260538,871.3140854062771,0.02404191464512415,0.07288039975068411,0.022055523406844243,0.0019437046478052893,0.08239977349695878,0.0005934199444700924,0.05617382185499835,4.788989680592029e-06,8.005900277048805e-08,0.7639484878495557,0.0
0.009765625000000002,2.5277430216751826,882.9578829108426,0.023736590895917918,0.07024252196125767,0.022870380313514828,0.0021113896040576645,0.08106943977956681,0.0006414704359126941,0.05876357851341171,4.663977510392334e-06,8.354778042144521e-08,0.7642964718669815,6.4577771529729275e-15
0.009960937500000003,2.559557225511728,894.4868851050679,0.023441555145814412,0.06761788101381157,0.02367613435963736,0.002284482588306754,0.07970029111100457,0.0006924452954884511,0.06139642050678445,4.54213297640894e-06,8.741958506850628e-08,0.7646277155724054,0.0
0.010156250000000002,2.5910420183229443,905.8855103954438,0.023156707335592,0.06501455638816263,0.024469718353615038,0.0024622967915847714,0.07829779443687665,0.0007461519263928269,0.06406234314081564,4.4232221400718205e-06,9.159498502073619e-08,0.7649426241454276,0.0
0.010351562500000001,2.6221548599927633,917.1383081394076,0.022881944349318065,0.0624406008079874,0.025248114589364417,0.0026441054598575677,0.07686793045210032,0.0008023612745274205,0.06675076846145492,4.30706915692734e-06,9.600471537747321e-08,0.7652417158808358,0.0
0.010546875,2.6528534161805526,928.2301548721507,0.022617156716065356,0.0599039231428634,0.026008398634652416,0.0028291514904681,0.07541709084565333,0.0008608117188379335,0.06945072323608774,4.193553421685268e-06,1.0058660240468922e-07,0.765525606791413,0.0
0.0107421875,2.683096111900291,939.1464423034447,0.022362225891722678,0.05741217391436348,0.026747781502956147,0.0030166575303681815,0.07395196698283099,0.0009212139366826268,0.07215102407370351,4.082605370176285e-06,1.0528371425439024e-07,0.7657949941700107,0.0
0.010937500000000001,2.712842660322288,949.8732514295956,0.022117022160722616,0.054972636928383646,0.027463648949855528,0.0032058361785377437,0.07247943453370156,0.0009832562523353935,0.07484046327802855,3.974199592580754e-06,1.1004336259714456e-07,0.7660506396362023,0.0
0.011328125000000001,2.7707427033961944,970.7223636978238,0.021654844015148663,0.0502695844075683,0.028818055003151873,0.003586876045270892,0.06953269749971445,0.0011112736857051416,0.08015442415205488,3.764898005113515e-06,1.1960498009763767e-07,0.7665232047035494,0.0
0.01171875,2.8263815135696992,990.7232638767472,0.02122855693821755,0.04584404232857992,0.03005396388956694,0.003965767010087048,0.06663317589562737,0.0012421363727086409,0.08530751220922303,3.565864931670139e-06,1.2889467125245006e-07,0.7669497075346041,0.0
0.012109375,2.879575912047028,1009.8175415666716,0.02083640181458471,0.041731873438044124,0.031159684459134123,0.004337211042106892,0.06382606037022108,0.0013735412601237754,0.09023196143575951,3.377687920131694e-06,1.3766887885802894e-07,0.7673361526378115,0.0
0.0125,2.9301860261700896,1027.9632446036749,0.020476515864992856,0.03795734596560676,0.03212821819459956,0.004696461231793806,0.06114967709382972,0.0015033928161183754,0.09487316776993437,3.201046505519114e-06,1.4575691178867044e-07,0.7676883901247,0.0
0.012890625000000001,2.978149177794365,1045.146003895137,0.020146741141473218,0.03453313118423676,0.03295712079011589,0.005039531779949791,0.058633993994639054,0.001630005019483473,0.0991911599788899,3.0364738690420688e-06,1.530612927102353e-07,0.7680118677175235,0.0
0.013281250000000001,3.0234578521416595,1061.3707174965252,0.019844827819615978,0.03146115192985095,0.033648066791956456,0.005363277002237962,0.05630015507352688,0.001752160072564391,0.10316065993673236,2.884302948802059e-06,1.5955310734442212e-07,0.7683114853370747,0.0
0.013671875,3.066152409667362,1076.6585590492723,0.01956849902482406,0.028734031204358603,0.03420620257156389,0.005665403505837254,0.05416080578054555,0.001869101392360134,0.10677002096647663,2.744616457432735e-06,1.6525926623938104e-07,0.7685915247031343,0.0
0.0140625,3.1063118921125454,1091.0434797256075,0.019315510636269604,0.026336892061487056,0.03463938607243235,0.005944431305727113,0.05222100047171301,0.0019804783629877084,0.11001938866547742,2.6172409313666103e-06,1.7024598614139498e-07,0.7688556355732578,0.0
0.014453125,3.1440440928081386,1104.5685957838634,0.019083701939789505,0.024249272139612442,0.03495740428502473,0.006199618955587355,0.05047946470327224,0.002086262956079581,0.11291844027865268,2.5017733120265093e-06,1.7460201010266656e-07,0.7691068603064487,0.0
